Transcript,Gene,Alias,Fold Change,Direction,Total FPKM,Q-Value,Description
AT3G13870.1,AT3G13870,RHD3,1.00,UP,27.19,1,Root hair defective 3 GTP-binding protein RHD3
AT3G13882.1,AT3G13882,,1.00,UP,14.38,1,Ribosomal protein L34
AT3G13920.1,AT3G13920,TIF4A1,1.00,UP,25.27,1,translational initiation factor 4A-1
AT3G13920.3,AT3G13920,TIF4A1,1.00,UP,37.86,1,translational initiation factor 4A-1
AT3G13920.4,AT3G13920,TIF4A1,1.00,UP,20.40,1,translational initiation factor 4A-1
AT3G13930.1,AT3G13930,,1.00,UP,17.99,1,dihydrolipoyllysine-residue acetyltransferase component 2 of pyruvate dehydrogenase complex
AT3G14067.1,AT3G14067,,1.00,UP,39.01,1,Subtilase family protein
AT3G14080.1,AT3G14080,,1.00,UP,11.79,1,U6 snRNA-associated Sm-like protein LSm1
AT3G14100.1,AT3G14100,,1.00,UP,17.77,1,RNA recognition motif-containing protein
AT3G14110.1,AT3G14110,FLU,1.00,UP,14.35,1,flourescent in blue light protein
AT3G14110.3,AT3G14110,FLU,1.00,UP,17.51,1,flourescent in blue light protein
AT3G14180.1,AT3G14180,,1.00,UP,10.81,1,sequence-specific DNA binding transcription factor
AT3G14210.1,AT3G14210,ESM1,1.00,UP,48.65,1,epithiospecifier modifier 1
AT3G14220.1,AT3G14220,,1.00,UP,10.14,1,GDSL esterase/lipase
AT3G14230.2,AT3G14230,RAP2.2,1.00,UP,12.24,1,ethylene-responsive transcription factor RAP2-2
AT3G14230.3,AT3G14230,RAP2.2,1.00,UP,8.66,1,ethylene-responsive transcription factor RAP2-2
AT3G14240.1,AT3G14240,,1.00,UP,12.15,1,Subtilase family protein
AT3G14290.1,AT3G14290,PAE2,1.00,UP,25.46,1,proteasome subunit alpha type-5-B
AT3G14310.1,AT3G14310,ATPME3,1.00,UP,54.00,1,pectinesterase 3
AT3G14350.3,AT3G14350,SRF7,1.00,UP,9.36,1,STRUBBELIG-receptor family 7 protein
AT3G14390.1,AT3G14390,,1.00,UP,13.34,1,diaminopimelate decarboxylase 1
AT3G14415.1,AT3G14415,,1.00,UP,104.93,1,(S)-2-hydroxy-acid oxidase
AT3G14420.1,AT3G14420,,1.00,UP,136.98,1,putative peroxisomal (S)-2-hydroxy-acid oxidase 2
AT3G14420.3,AT3G14420,,1.00,UP,27.91,1,putative peroxisomal (S)-2-hydroxy-acid oxidase 2
AT3G14420.4,AT3G14420,,1.00,UP,9.70,1,putative peroxisomal (S)-2-hydroxy-acid oxidase 2
AT3G14420.5,AT3G14420,,1.00,UP,23.71,1,putative peroxisomal (S)-2-hydroxy-acid oxidase 2
AT3G14430.1,AT3G14430,,1.00,UP,25.26,1,uncharacterized protein
AT3G14560.1,AT3G14560,,1.00,UP,14.98,1,uncharacterized protein
AT3G14595.1,AT3G14595,,1.00,UP,31.58,1,ribosomal protein L18ae family protein
AT3G14600.1,AT3G14600,,1.00,UP,35.42,1,60S ribosomal protein L18a-3
AT3G14650.1,AT3G14650,CYP72A11,1.00,UP,11.58,1,cytochrome P450; family 72; subfamily A; polypeptide 11
AT3G14660.1,AT3G14660,CYP72A13,1.00,UP,31.48,1,cytochrome P450; family 72; subfamily A; polypeptide 13
AT3G14690.1,AT3G14690,CYP72A15,1.00,UP,11.28,1,cytochrome P450; family 72; subfamily A; polypeptide 15
AT3G14840.2,AT3G14840,,1.00,UP,12.06,1,Leucine-rich repeat transmembrane protein kinase
AT3G14930.1,AT3G14930,HEME1,1.00,UP,12.93,1,uroporphyrinogen decarboxylase 1
AT3G14930.2,AT3G14930,HEME1,1.00,UP,24.46,1,uroporphyrinogen decarboxylase 1
AT3G14940.1,AT3G14940,ATPPC3,1.00,UP,14.60,1,phosphoenolpyruvate carboxylase 3
AT3G14990.1,AT3G14990,,1.00,UP,51.80,1,class I glutamine amidotransferase domain-containing protein
AT3G15000.1,AT3G15000,,1.00,UP,23.73,1,cobalt ion binding protein
AT3G15020.1,AT3G15020,mMDH2,1.00,UP,11.06,1,malate dehydrogenase 2
AT3G15095.1,AT3G15095,,1.00,UP,12.84,1,uncharacterized protein
AT3G15095.3,AT3G15095,,1.00,UP,9.93,1,uncharacterized protein
AT3G15110.1,AT3G15110,,1.00,UP,15.75,1,uncharacterized protein
AT3G15190.1,AT3G15190,,1.00,UP,112.75,1,30S ribosomal protein S20
AT3G15260.1,AT3G15260,,1.00,UP,10.32,1,putative protein phosphatase 2C 39
AT3G15353.1,AT3G15353,MT3,1.00,UP,945.57,1,metallothionein 3
AT3G15356.1,AT3G15356,,1.00,UP,31.99,1,lectin-like protein
AT3G15360.1,AT3G15360,ATHM4,1.00,UP,72.41,1,thioredoxin M4
AT3G15450.1,AT3G15450,,1.00,UP,96.58,1,aluminum induced protein with YGL and LRDR motif
AT3G15480.1,AT3G15480,,1.00,UP,15.70,1,uncharacterized protein
AT3G15520.1,AT3G15520,,1.00,UP,11.81,1,peptidyl-prolyl cis-trans isomerase CYP37
AT3G15580.1,AT3G15580,ATG8I,1.00,UP,17.68,1,autophagy-related protein 8i
AT3G15610.1,AT3G15610,,1.00,UP,7.62,1,transducin/WD40 domain-containing protein
AT3G15630.1,AT3G15630,,1.00,UP,19.98,1,uncharacterized protein
AT3G15640.1,AT3G15640,,1.00,UP,19.34,1,cytochrome c oxidase subunit Vb
AT3G15690.1,AT3G15690,,1.00,UP,13.12,1,putative acetyl-CoA carboxylase biotin-containing subunit
AT3G15730.1,AT3G15730,PLDALPHA1,1.00,UP,39.51,1,phospholipase D alpha 1
AT3G15810.1,AT3G15810,,1.00,UP,17.12,1,protein LURP-one-related 12
AT3G15840.1,AT3G15840,PIFI,1.00,UP,60.05,1,post-illumination chlorophyll fluorescence increase protein
AT3G15840.2,AT3G15840,PIFI,1.00,UP,25.77,1,post-illumination chlorophyll fluorescence increase protein
AT3G15850.1,AT3G15850,FADB,1.00,UP,41.42,1,palmitoyl-monogalactosyldiacylglycerol delta-7 desaturase
AT3G15950.1,AT3G15950,NAI2,1.00,UP,37.49,1,DNA topoisomerase-like protein
AT3G16000.1,AT3G16000,MFP1,1.00,UP,13.14,1,MAR-binding filament-like protein 1
AT3G16060.1,AT3G16060,,1.00,UP,9.60,1,kinesin family member 2/24
AT3G16080.1,AT3G16080,,1.00,UP,123.69,1,60S ribosomal protein L37-3
AT3G16140.1,AT3G16140,PSAH-1,1.00,UP,460.56,1,photosystem I reaction center subunit VI-1
AT3G16190.1,AT3G16190,,1.00,UP,13.27,1,Isochorismatase family protein
AT3G16200.1,AT3G16200,,1.00,UP,9.18,1,uncharacterized protein
AT3G16240.1,AT3G16240,DELTA-TIP1,1.00,UP,154.64,1,aquaporin TIP2-1
AT3G16250.1,AT3G16250,NDF4,1.00,UP,27.80,1,NDH-dependent cyclic electron flow 1
AT3G16290.1,AT3G16290,EMB2083,1.00,UP,12.34,1,AAA-type ATPase family protein
AT3G16370.1,AT3G16370,,1.00,UP,90.43,1,GDSL esterase/lipase APG
AT3G16400.2,AT3G16400,NSP1,1.00,UP,52.70,1,Nitrile-specifier protein 1
AT3G16420.3,AT3G16420,PBP1,1.00,UP,152.78,1,PYK10-binding protein 1
AT3G16430.1,AT3G16430,JAL31,1.00,UP,6.72,1,jacalin-related lectin 31
AT3G16450.2,AT3G16450,,1.00,UP,45.79,1,jacalin-like lectin domain-containing protein
AT3G16450.3,AT3G16450,,1.00,UP,15.90,1,jacalin-like lectin domain-containing protein
AT3G16460.1,AT3G16460,,1.00,UP,53.20,1,jacalin-like lectin domain-containing protein
AT3G16520.3,AT3G16520,UGT88A1,1.00,UP,30.21,1,UDP-glucosyl transferase 88A1
AT3G16530.1,AT3G16530,,1.00,UP,40.79,1,legume lectin-like protein
AT3G16570.1,AT3G16570,RALF23,1.00,UP,20.97,1,rapid alkalinization factor 23
AT3G16640.1,AT3G16640,TCTP,1.00,UP,529.59,1,translationally-controlled tumor protein-like protein
AT3G16660.1,AT3G16660,,1.00,UP,35.13,1,Pollen Ole e 1 allergen and extensin family protein
AT3G16670.1,AT3G16670,,1.00,UP,26.82,1,Pollen Ole e 1 allergen and extensin family protein
AT3G16760.2,AT3G16760,,1.00,UP,9.46,1,tetratricopeptide repeat domain-containing protein
AT3G16770.1,AT3G16770,RAP2.3,1.00,UP,191.83,1,ethylene-responsive transcription factor RAP2-3
AT3G16780.1,AT3G16780,,1.00,UP,30.47,1,60S ribosomal protein L19-2
AT3G16800.1,AT3G16800,,1.00,UP,13.87,1,putative protein phosphatase 2C 41
AT3G16830.1,AT3G16830,TPR2,1.00,UP,8.53,1,Topless-related 2 protein
AT3G16850.1,AT3G16850,,1.00,UP,22.43,1,glycoside hydrolase family 28 protein / polygalacturonase (pectinase) family protein
AT3G16857.1,AT3G16857,ARR1,1.00,UP,7.73,1,two-component response regulator ARR1
AT3G16910.1,AT3G16910,ACN1,1.00,UP,12.75,1,acyl-activating enzyme 7
AT3G17000.1,AT3G17000,UBC32,1.00,UP,9.70,1,ubiquitin-conjugating enzyme E2 32
AT3G17020.1,AT3G17020,,1.00,UP,134.59,1,universal stress protein (USP) family protein
AT3G17090.1,AT3G17090,,1.00,UP,17.70,1,putative protein phosphatase 2C 42
AT3G17100.2,AT3G17100,,1.00,UP,21.90,1,transcription factor bHLH147
AT3G17110.1,AT3G17110,,1.00,UP,9.45,1,pseudogene
AT3G17160.1,AT3G17160,,1.00,UP,43.84,1,uncharacterized protein
AT3G17170.1,AT3G17170,RFC3,1.00,UP,53.59,1,Translation elongation factor EF1B/ribosomal protein S6 family protein
AT3G17185.1,AT3G17185,TASIR-ARF,1.00,UP,12.80,1,TAS3/TASIR-ARF (TRANS-ACTING SIRNA3)other RNA
AT3G17210.1,AT3G17210,ATHS1,1.00,UP,89.93,1,putative protein Pop3
AT3G17240.2,AT3G17240,mtLPD2,1.00,UP,11.06,1,dihydrolipoyl dehydrogenase 2
AT3G17240.3,AT3G17240,mtLPD2,1.00,UP,13.31,1,dihydrolipoyl dehydrogenase 2
AT3G17300.1,AT3G17300,,1.00,UP,12.56,1,uncharacterized protein
AT3G17360.1,AT3G17360,POK1,1.00,UP,0.75,1,phragmoplast orienting kinesin 1
AT3G17390.1,AT3G17390,MTO3,1.00,UP,80.15,1,S-adenosylmethionine synthase 4
AT3G17410.1,AT3G17410,,1.00,UP,16.57,1,putative serine/threonine protein kinase
AT3G17470.1,AT3G17470,ATCRSH,1.00,UP,8.11,1,Ca2+-activated RelA/spot-like protein
AT3G17510.1,AT3G17510,CIPK1,1.00,UP,14.26,1,CBL-interacting serine/threonine-protein kinase 1
AT3G17590.1,AT3G17590,BSH,1.00,UP,10.52,1,chromatin structure-remodeling complex protein BSH
AT3G17770.1,AT3G17770,,1.00,UP,11.55,1,Dihydroxyacetone kinase
AT3G17780.1,AT3G17780,,1.00,UP,31.09,1,uncharacterized protein
AT3G17790.1,AT3G17790,PAP17,1.00,UP,10.83,1,purple acid phosphatase 17
AT3G17800.1,AT3G17800,,1.00,UP,29.95,1,uncharacterized protein
AT3G17810.1,AT3G17810,PYD1,1.00,UP,17.52,1,pyrimidine 1
AT3G17820.1,AT3G17820,ATGSKB6,1.00,UP,16.62,1,glutamine synthetase cytosolic isozyme 1-3
AT3G17840.1,AT3G17840,RLK902,1.00,UP,14.74,1,putative inactive receptor kinase RLK902
AT3G17880.1,AT3G17880,ATHIP2,1.00,UP,7.67,1,TPR repeat-containing thioredoxin TDX
AT3G17930.1,AT3G17930,,1.00,UP,70.85,1,uncharacterized protein
AT3G17950.1,AT3G17950,,1.00,UP,8.71,1,uncharacterized protein
AT3G18035.1,AT3G18035,HON4,1.00,UP,19.35,1,DNA-binding protein HMR1-like protein
AT3G18050.1,AT3G18050,,1.00,UP,33.05,1,uncharacterized protein
AT3G18060.1,AT3G18060,,1.00,UP,14.47,1,transducin/WD40 domain-containing protein
AT3G18080.1,AT3G18080,BGLU44,1.00,UP,66.86,1,beta-glucosidase 44
AT3G18130.1,AT3G18130,RACK1C_AT,1.00,UP,17.41,1,receptor for activated C kinase 1C
AT3G18140.1,AT3G18140,,1.00,UP,12.99,1,transducin/WD40 domain-containing protein
AT3G18165.1,AT3G18165,MOS4,1.00,UP,14.50,1,Pre-mRNA-splicing factor SPF27-like protein
AT3G18190.1,AT3G18190,,1.00,UP,26.30,1,TCP-1/cpn60 chaperonin family protein
AT3G18215.1,AT3G18215,,1.00,UP,12.90,1,uncharacterized protein
AT3G18280.1,AT3G18280,,1.00,UP,13.00,1,protease inhibitor/seed storage/lipid transfer protein (LTP) family protein
AT3G18290.1,AT3G18290,BTS,1.00,UP,8.49,1,zinc finger protein-like protein
AT3G18390.1,AT3G18390,EMB1865,1.00,UP,26.89,1,CRS1 / YhbY (CRM) domain-containing protein
AT3G18410.1,AT3G18410,,1.00,UP,10.34,1,NADH dehydrogenase (ubiquinone) 1 beta subcomplex 10
AT3G18410.2,AT3G18410,,1.00,UP,174.18,1,NADH dehydrogenase (ubiquinone) 1 beta subcomplex 10
AT3G18490.1,AT3G18490,,1.00,UP,64.73,1,aspartyl protease family protein
AT3G18680.1,AT3G18680,,1.00,UP,27.97,1,uridylate kinase
AT3G18740.1,AT3G18740,,1.00,UP,144.30,1,60S ribosomal protein L30-3
AT3G18780.2,AT3G18780,LSR2,1.00,UP,126.60,1,actin 2
AT3G18820.1,AT3G18820,RAB7B,1.00,UP,34.38,1,Ras-related protein Rab-7A
AT3G18890.1,AT3G18890,,1.00,UP,13.75,1,Rossmann-fold NAD(P)-binding domain-containing protein
AT3G18990.1,AT3G18990,REM39,1.00,UP,7.50,1,B3 domain-containing transcription factor VRN1
AT3G19010.3,AT3G19010,,1.00,UP,7.39,1,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase-like protein
AT3G19030.1,AT3G19030,,1.00,UP,36.68,1,uncharacterized protein
AT3G19050.1,AT3G19050,POK2,1.00,UP,0.53,1,phragmoplast orienting kinesin 2
AT3G19130.1,AT3G19130,ATRBP47B,1.00,UP,13.10,1,RNA-binding protein 47B
AT3G19150.1,AT3G19150,KRP6,1.00,UP,6.77,1,cyclin-dependent kinase inhibitor 6
AT3G19150.2,AT3G19150,KRP6,1.00,UP,9.05,1,cyclin-dependent kinase inhibitor 6
AT3G19170.1,AT3G19170,ATZNMP,1.00,UP,27.79,1,Presequence protease 1
AT3G19290.1,AT3G19290,AREB2,1.00,UP,5.06,1,abscisic acid-insensitive 5-like protein 7
AT3G19340.1,AT3G19340,,1.00,UP,19.61,1,uncharacterized protein
AT3G19390.1,AT3G19390,,1.00,UP,9.59,1,Granulin repeat cysteine protease family protein
AT3G19420.1,AT3G19420,PEN2,1.00,UP,10.24,1,phosphatidylinositol-3;4;5-trisphosphate 3-phosphatase
AT3G19450.1,AT3G19450,CAD,1.00,UP,30.73,1,cinnamyl alcohol dehydrogenase 4
AT3G19480.1,AT3G19480,,1.00,UP,9.82,1,D-3-phosphoglycerate dehydrogenase
AT3G19490.1,AT3G19490,NHD1,1.00,UP,12.12,1,sodium:hydrogen antiporter 1
AT3G19520.2,AT3G19520,,1.00,UP,11.35,1,uncharacterized protein
AT3G19640.1,AT3G19640,MGT4,1.00,UP,9.94,1,magnesium transporter MRS2-3
AT3G19710.1,AT3G19710,BCAT4,1.00,UP,29.27,1,putative branched-chain-amino-acid aminotransferase 4
AT3G19760.1,AT3G19760,EIF4A-III,1.00,UP,29.75,1,DEAD-box ATP-dependent RNA helicase 2
AT3G19820.2,AT3G19820,DIM1,1.00,UP,31.05,1,cell elongation protein DIMINUTO
AT3G19820.3,AT3G19820,DIM1,1.00,UP,35.97,1,cell elongation protein DIMINUTO
AT3G19900.1,AT3G19900,,1.00,UP,15.97,1,uncharacterized protein
AT3G19910.1,AT3G19910,,1.00,UP,17.92,1,E3 ubiquitin ligase BIG BROTHER-like protein
AT3G20000.1,AT3G20000,TOM40,1.00,UP,18.80,1,mitochondrial import receptor subunit TOM40-1
AT3G20050.1,AT3G20050,ATTCP-1,1.00,UP,33.78,1,T-complex protein 1 subunit alpha
AT3G20060.1,AT3G20060,UBC19,1.00,UP,31.63,1,ubiquitin-conjugating enzyme E2 19
AT3G20230.1,AT3G20230,,1.00,UP,23.07,1,Ribosomal L18p/L5e family protein
AT3G20250.1,AT3G20250,APUM5,1.00,UP,6.48,1,pumilio 5
AT3G20320.1,AT3G20320,TGD2,1.00,UP,12.71,1,trigalactosyldiacylglycerol2
AT3G20362.1,AT3G20362,,1.00,UP,3297.44,1,uncharacterized protein
AT3G20370.1,AT3G20370,,1.00,UP,12.82,1,TRAF-like family protein
AT3G20390.1,AT3G20390,,1.00,UP,87.58,1,endoribonuclease L-PSP family protein
AT3G20470.1,AT3G20470,GRP5,1.00,UP,94.28,1,glycine-rich protein 5
AT3G20510.1,AT3G20510,,1.00,UP,22.13,1,Transmembrane proteins 14C
AT3G20550.1,AT3G20550,DDL,1.00,UP,8.46,1,smad nuclear-interacting protein 1
AT3G20670.1,AT3G20670,HTA13,1.00,UP,21.28,1,histone H2A 13
AT3G20680.1,AT3G20680,,1.00,UP,10.48,1,uncharacterized protein
AT3G20760.1,AT3G20760,,1.00,UP,11.96,1,Nse4; component of Smc5/6 DNA repair complex
AT3G20770.1,AT3G20770,EIN3,1.00,UP,14.29,1,protein ethylene insensitive 3
AT3G20790.1,AT3G20790,,1.00,UP,14.98,1,Rossmann-fold NAD(P)-binding domain-containing protein
AT3G20800.1,AT3G20800,,1.00,UP,10.77,1,CCR4-NOT transcription complex subunit 9
AT3G20810.1,AT3G20810,JMJD5,1.00,UP,8.22,1,transcription factor jumonji (jmjC) domain-containing protein
AT3G20820.1,AT3G20820,,1.00,UP,45.60,1,leucine-rich repeat-containing protein
AT3G21055.1,AT3G21055,PSBTN,1.00,UP,937.86,1,photosystem II subunit T
AT3G21175.2,AT3G21175,TIFY2B,1.00,UP,11.07,1,GATA transcription factor 24
AT3G21200.1,AT3G21200,PGR7,1.00,UP,14.26,1,proton gradient regulation 7
AT3G21550.1,AT3G21550,DMP2,1.00,UP,12.23,1,uncharacterized protein
AT3G21610.1,AT3G21610,,1.00,UP,10.78,1,Acid phosphatase/vanadium-dependent haloperoxidase-related protein
AT3G21670.1,AT3G21670,,1.00,UP,12.73,1,major facilitator protein
AT3G21690.1,AT3G21690,,1.00,UP,20.67,1,mate efflux domain-containing protein
AT3G21710.2,AT3G21710,,1.00,UP,13.39,1,uncharacterized protein
AT3G21750.1,AT3G21750,UGT71B1,1.00,UP,13.53,1,UDP-glucosyl transferase 71B1
AT3G21760.1,AT3G21760,HYR1,1.00,UP,11.40,1,UDP-glycosyltransferase-like protein
AT3G21805.1,AT3G21805,,1.00,UP,2515.96,1,snoRNA
AT3G21865.1,AT3G21865,PEX22,1.00,UP,20.10,1,peroxin 22
AT3G22110.1,AT3G22110,PAC1,1.00,UP,27.80,1,proteasome subunit alpha type-4
AT3G22120.1,AT3G22120,CWLP,1.00,UP,80.42,1,cell wall-plasma membrane linker protein
AT3G22121.1,AT3G22121,,1.00,UP,347.57,1,other RNA
AT3G22142.1,AT3G22142,,1.00,UP,8.12,1,bifunctional inhibitor/lipid transfer protein/seed storage protein-like protein
AT3G22183.1,AT3G22183,,1.00,UP,85.14,1,uncharacterized protein
AT3G22200.1,AT3G22200,GABA-T,1.00,UP,12.30,1,gamma-aminobutyrate transaminase-like protein
AT3G22200.2,AT3G22200,GABA-T,1.00,UP,11.91,1,gamma-aminobutyrate transaminase-like protein
AT3G22210.1,AT3G22210,,1.00,UP,73.39,1,uncharacterized protein
AT3G22230.1,AT3G22230,,1.00,UP,345.28,1,60S ribosomal protein L27-2
AT3G22231.1,AT3G22231,PCC1,1.00,UP,19.88,1,pathogen and circadian controlled 1
AT3G22235.2,AT3G22235,,1.00,UP,19.27,1,uncharacterized protein
AT3G22240.1,AT3G22240,,1.00,UP,29.56,1,uncharacterized protein
AT3G22320.1,AT3G22320,ATRPABC24.3,1.00,UP,19.18,1,DNA-directed RNA polymerase II subunit E
AT3G22330.1,AT3G22330,ATRH53,1.00,UP,9.43,1,DEAD-box ATP-dependent RNA helicase 53
AT3G22380.1,AT3G22380,TIC,1.00,UP,24.42,1,protein TIME FOR COFFEE
AT3G22440.1,AT3G22440,,1.00,UP,36.24,1,FRIGIDA-like protein
AT3G22480.1,AT3G22480,PDF2,1.00,UP,12.07,1,putative prefoldin subunit 2
AT3G22600.1,AT3G22600,,1.00,UP,30.73,1,bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin-like protein
AT3G22620.1,AT3G22620,,1.00,UP,20.92,1,bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin-like protein
AT3G22630.1,AT3G22630,PBD1,1.00,UP,24.44,1,proteasome subunit beta type-2-A
AT3G22845.1,AT3G22845,,1.00,UP,23.77,1,emp24/gp25L/p24 family/GOLD domain-containing protein
AT3G22850.1,AT3G22850,,1.00,UP,18.08,1,aluminum induced protein with YGL and LRDR motif
AT3G22890.1,AT3G22890,APS1,1.00,UP,89.77,1,ATP sulfurylase 1
AT3G22960.1,AT3G22960,PKP1,1.00,UP,74.25,1,Pyruvate kinase family protein
AT3G22968.1,AT3G22968,CPuORF59,1.00,UP,24.63,1,uncharacterized protein
AT3G23000.1,AT3G23000,SnRK3.10,1.00,UP,79.58,1,CBL-interacting serine/threonine-protein kinase 7
AT3G23030.1,AT3G23030,IAA2,1.00,UP,46.46,1,auxin-responsive protein IAA2
AT3G23050.1,AT3G23050,IAA7,1.00,UP,77.37,1,auxin-responsive protein IAA7
AT3G23300.1,AT3G23300,,1.00,UP,9.73,1,putative methyltransferase PMT1
AT3G23325.1,AT3G23325,,1.00,UP,18.85,1,Splicing factor 3B subunit 5/RDS3 complex subunit 10
AT3G23390.1,AT3G23390,,1.00,UP,204.24,1,60S ribosomal protein L36a
AT3G23400.1,AT3G23400,FIB4,1.00,UP,47.42,1,putative plastid-lipid-associated protein 6
AT3G23430.1,AT3G23430,PHO1,1.00,UP,10.94,1,phosphate transporter PHO1
AT3G23450.1,AT3G23450,,1.00,UP,413.12,1,uncharacterized protein
AT3G23490.1,AT3G23490,CYN,1.00,UP,44.70,1,cyanate hydratase
AT3G23570.1,AT3G23570,,1.00,UP,10.62,1,dienelactone hydrolase family protein
AT3G23600.1,AT3G23600,,1.00,UP,38.63,1,dienelactone hydrolase family protein
AT3G23640.1,AT3G23640,HGL1,1.00,UP,8.26,1,heteroglycan glucosidase 1
AT3G23700.1,AT3G23700,,1.00,UP,24.81,1,ribosomal protein S1-like RNA-binding domain-containing protein
AT3G23750.1,AT3G23750,,1.00,UP,12.65,1,leucine-rich repeat protein kinase-like protein
AT3G23805.1,AT3G23805,RALFL24,1.00,UP,25.69,1,protein ralf-like 24
AT3G23810.1,AT3G23810,SAHH2,1.00,UP,40.72,1,adenosylhomocysteinase 2
AT3G23820.1,AT3G23820,GAE6,1.00,UP,31.81,1,UDP-D-glucuronate 4-epimerase 6
AT3G23830.2,AT3G23830,GR-RBP4,1.00,UP,26.03,1,glycine-rich RNA-binding protein 4
AT3G23920.1,AT3G23920,BMY7,1.00,UP,22.29,1,beta-amylase 1
AT3G23940.2,AT3G23940,,1.00,UP,9.99,1,dihydroxy-acid dehydratase
AT3G23990.1,AT3G23990,HSP60-3B,1.00,UP,20.43,1,chaperonin CPN60
AT3G24050.1,AT3G24050,GATA1,1.00,UP,11.39,1,GATA transcription factor 1
AT3G24080.2,AT3G24080,,1.00,UP,35.09,1,KRR1 family protein
AT3G24100.1,AT3G24100,,1.00,UP,77.72,1,uncharacterized protein
AT3G24160.1,AT3G24160,PMP,1.00,UP,44.47,1,putative type 1 membrane protein
AT3G24170.2,AT3G24170,ATGR1,1.00,UP,24.29,1,glutathione reductase; cytosolic
AT3G24190.1,AT3G24190,,1.00,UP,10.80,1,aarF domain-containing kinase
AT3G24350.1,AT3G24350,SYP32,1.00,UP,9.98,1,syntaxin-32
AT3G24430.1,AT3G24430,HCF101,1.00,UP,30.39,1,ATP binding protein
AT3G24480.1,AT3G24480,,1.00,UP,27.41,1,leucine-rich repeat extensin-like protein 4
AT3G24503.1,AT3G24503,ALDH2C4,1.00,UP,31.93,1,aldehyde dehydrogenase 2C4
AT3G24520.1,AT3G24520,AT-HSFC1,1.00,UP,9.30,1,heat stress transcription factor C-1
AT3G24550.1,AT3G24550,PERK1,1.00,UP,20.14,1,proline extensin-like receptor kinase 1
AT3G24570.2,AT3G24570,,1.00,UP,9.06,1,Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
AT3G24615.1,AT3G24615,,1.00,UP,5489.44,1,snoRNA
AT3G24740.1,AT3G24740,,1.00,UP,13.42,1,uncharacterized protein
AT3G24770.1,AT3G24770,CLE41,1.00,UP,24.27,1,protein CLAVATA3/ESR-related 41
AT3G24830.1,AT3G24830,,1.00,UP,221.76,1,60S ribosomal protein L13a-2
AT3G25070.1,AT3G25070,RIN4,1.00,UP,10.81,1,RPM1 interacting protein 4
AT3G25140.1,AT3G25140,GAUT8,1.00,UP,16.07,1,Galacturonosyltransferase 8
AT3G25220.1,AT3G25220,FKBP15-1,1.00,UP,17.52,1,FK506-binding protein 2-1
AT3G25230.2,AT3G25230,ROF1,1.00,UP,13.03,1,rotamase FKBP 1
AT3G25470.1,AT3G25470,,1.00,UP,24.42,1,putative hemolysin
AT3G25480.1,AT3G25480,,1.00,UP,20.88,1,rhodanese-like domain-containing protein
AT3G25530.2,AT3G25530,GHBDH,1.00,UP,42.84,1,glyoxylate reductase 1
AT3G25585.3,AT3G25585,ATAAPT2,1.00,UP,14.75,1,aminoalcoholphosphotransferase
AT3G25660.1,AT3G25660,,1.00,UP,28.26,1,Amidase family protein
AT3G25690.1,AT3G25690,CHUP1,1.00,UP,24.97,1,protein CHUP1
AT3G25690.3,AT3G25690,CHUP1,1.00,UP,8.66,1,protein CHUP1
AT3G25717.1,AT3G25717,RTFL16,1.00,UP,30.97,1,protein rotundifolia like 16
AT3G25770.1,AT3G25770,AOC2,1.00,UP,26.75,1,allene oxide cyclase 2
AT3G25800.2,AT3G25800,PDF1,1.00,UP,14.25,1,protein phosphatase 2A subunit A2
AT3G25805.1,AT3G25805,,1.00,UP,11.72,1,uncharacterized protein
AT3G25910.1,AT3G25910,,1.00,UP,12.23,1,uncharacterized protein
AT3G26070.1,AT3G26070,,1.00,UP,37.20,1,putative plastid-lipid-associated protein 4
AT3G26100.1,AT3G26100,,1.00,UP,13.17,1,regulator of chromosome condensation repeat-containing protein
AT3G26360.1,AT3G26360,,1.00,UP,13.80,1,Ribosomal protein S21 family protein
AT3G26400.1,AT3G26400,EIF4B1,1.00,UP,18.23,1,eukaryotic translation initiation factor 4B1
AT3G26420.1,AT3G26420,ATRZ-1A,1.00,UP,10.15,1,RNA recognition motif and CCHC-type zinc finger domain-containing protein
AT3G26430.1,AT3G26430,,1.00,UP,10.06,1,GDSL esterase/lipase
AT3G26450.1,AT3G26450,,1.00,UP,78.04,1,SRPBCC ligand-binding domain-containing protein
AT3G26520.1,AT3G26520,TIP1,1.00,UP,281.35,1,aquaporin TIP1-2
AT3G26570.2,AT3G26570,PHT2,1.00,UP,43.31,1,inorganic phosphate transporter 2-1
AT3G26580.1,AT3G26580,,1.00,UP,101.52,1,uncharacterized protein
AT3G26650.1,AT3G26650,GAPA,1.00,UP,464.23,1,glyceraldehyde-3-phosphate dehydrogenase A
AT3G26710.1,AT3G26710,CCB1,1.00,UP,35.15,1,cofactor assembly of complex C
AT3G26720.1,AT3G26720,,1.00,UP,9.53,1,alpha-mannosidase
AT3G26730.1,AT3G26730,,1.00,UP,12.82,1,RING/U-box domain-containing protein
AT3G26740.1,AT3G26740,CCL,1.00,UP,329.35,1,CCR-like protein
